subdoc_name,doc_name,context,position
5_1345155.txt,1345155.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม
1.2	การวิเคราะห์กองทุนรวม
	7.	ค่าใช้จ่ายกองทุนรวม แบ่งออกเป็น 2 ส่วน ดังนี้
		2)	ค่าใช้จ่ายที่เก็บจากกองทุน คือ ค่าใช้จ่ายที่ บลจ. ทยอยเก็บจากกองทุนทุกวัน โดยคิดเป็น % ของมูลค่ากองทุนในแต่ละวัน ซึ่งการเก็บจากกองทุนนี้จะทำให้มูลค่ากองทุนลดลง และทำให้ผู้ถือหน่วยลงทุนได้รับผลตอบแทนลดลง
			*	ค่าธรรมเนียนการบริหารจัดการ (Management Fee) บลจ. เก็บจากผู้ถือหน่วย เพื่อเป็นค่าใช้จ่ายในการบริหารกองทุน ซึ่งเป็นค่าใช้จ่ายหลักที่เก็บจากกองทุน
			*	ค่าธรรมเนียมผู้ดูแลผลประโยชน์ (Trustee Fee) บลจ. เก็บจากผู้ถือหน่วย เพื่อนำไปจ่ายให้กับผู้ดูแลผลประโยชน์ของกองทุน
			*	ค่าธรรมเนียมนายทะเบียน (Registrar Fee) บลจ. เก็บจากผู้ถือหน่วย เพื่อนำไปเป็นค่าใช้จ่ายสำหรับนายทะเบียน
			*	ค่าธรรมเนียนด้านการตลาด (Marketing Fee) บลจ. เก็บจากผู้ถือหน่วย เพื่อนำไปเป็นค่าใช้จ่ายด้านการตลาด การโฆษณากองทุน
			*	ค่าตรวจสอบบัญชี (Audit Fee) บลจ. เก็บจากผู้ถือหน่วย เพื่อนำไปเป็นค่าใช้จ่ายในการตรวจสอบบัญชีของกองทุน
			*	ค่าใช้จ่ายรวม (Total Expense Ratio) คือ ค่าใช้จ่ายทั้งหมดที่เก็บจากกองทุน","[[0, 41], [1566, 1591], [2596, 2645], [3590, 4479]]"
6_1345155.txt,1345155.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม

1.3	สภาพแวดล้อมการลงทุน
เมื่อผู้ลงทุนวิเคราะห์ตนเองและกองทุนรวมแล้วสิ่งที่สำคัญต่อมา คือ จังหวะในการลงทุน ดังนั้นผู้ลงทุนต้องวิเคราะห์สภาพแวดล้อมในการลงทุน เช่น ภาวะเศรษฐกิจ, แนวโน้มอัตราดอกเบี้ย, อัตราเงินเฟ้อ, โครงสร้างประชากร และปัจจัยอื่นๆ เพื่อวิเคราะห์ว่า ภายใต้สภาพแวดล้อมปัจจุบันตนเองควรลงทุนในกองทุนประเภทใด","[[0, 41], [4480, 4796]]"
0_1345156.txt,1345156.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม

2.	กลยุทธ์การลงทุนในกองทุนรวม
2.1	กลยุทธ์การจัดสรรสินทรัพย์ลงทุน (Asset Allocation) คือ กลยุทธ์การกระจายการลงทุนไปยังกองทุนที่ลงทุนในสินทรัพย์หลากหลายประเภท เพื่อสร้างกลุ่มสินทรัพย์หรือพอร์ตการลงทุนที่เหมาะสมกับผู้ลงทุน ซึ่งมีรายละเอียดดังนี้
	1.	การกำหนดสัดส่วนสินทรัพย์เชิงกลยุทธ์ (Strategic Asset Allocation: SAA) (การกำหนดสัดส่วนสินทรัพย์เชิงกลยุทธ์ (Strategic Asset Allocation: SAA) บางตำราเรียกว่า การกำหนดสินทรัพย์การลงทุนระยะยาว) คือ การกำหนดสัดส่วนการลงทุนในแต่ละสินทรัพย์ที่ตั้งใจจะลงทุนในระยะยาว
	2.	ประเภทของกองทุนในพอร์ตการลงทุน เมื่อได้สัดส่วนของแต่ละสินทรัพย์แล้วขั้นต่อไปคือ ผู้ลงทุนต้องเลือกกองทุนที่มีนโยบายการลงทุนในสินทรัพย์ให้สอดคล้องกับ SAA แต่นอกจากการเลือกสินทรัพย์ที่สอดคล้องแล้ว ผู้ลงทุนต้องเลือกว่าจะลงทุนในกองทุนที่บริหารแบบ Passive หรือ Active อีกด้วย
		1)	กลยุทธ์ที่ลงทุนในกองทุนหลัก (Core Fund) เป็นกลยุทธ์ที่เลือกกองทุนแบบ Passive ทั้งหมด เพื่อสร้างผลตอบแทนใกล้เคียงกับดัชนีที่สุด โดยวิธีนี้จะช่วยลดความเสี่ยงในการเลือกกองทุนผิดที่สร้างผลตอบแทนได้ต่ำกว่าดัชนี
		2)	กลยุทธ์ที่ลงทุนในกองทุนหลักและบริวาร (Core & Satellite) เป็นกลยุทธ์ที่เลือกกองทุนแบบ Passive เป็นส่วนใหญ่ (ประมาณ 80% - 90% ของพอร์ตการลงทุน) และ ส่วนที่เหลือจะเลือกกองทุนแบบ Active เพื่อคาดหวังผลตอบแทนที่สูงกว่าดัชนี (Alpha) กลยุทธ์แบบ Core & Satellite นี้หากผู้ลงทุนเลือกกอง Active ได้ดีก็จะสามารถสร้างผลตอบแทนได้สูงกว่าดัชนี แต่หากเลือกกอง Active พลาด ผลตอบแทนก็จะต่ำกว่าดัชนีไม่มาก เนื่องจากเงินส่วนใหญ่ยังคงลงทุนในกอง Passive","[[0, 1470]]"
1_1345156.txt,1345156.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม
2.1	กลยุทธ์การจัดสรรสินทรัพย์ลงทุน (Asset Allocation) คือ กลยุทธ์การกระจายการลงทุนไปยังกองทุนที่ลงทุนในสินทรัพย์หลากหลายประเภท เพื่อสร้างกลุ่มสินทรัพย์หรือพอร์ตการลงทุนที่เหมาะสมกับผู้ลงทุน ซึ่งมีรายละเอียดดังนี้
	3.	การกำหนดกรอบการปรับสัดส่วนการลงทุนตามภาวะการลงทุน (Tactical Asset Allocation: TAA) หลังจากกำหนด SAA แล้ว ผู้ลงทุนอาจกำหนด TAA เพื่อใช้ในการปรับสัดส่วนการลงทุนเพื่อให้สอดคล้องกับสภาพแวดล้อมการลงทุน หลักการ TAA คือ ถ้าคาดว่าสินทรัพย์ใดจะให้ผลตอบแทนที่ดีในอนาคต ก็จะลงทุนในสินทรัพย์นั้นเพิ่มเติมจากที่กำหนดใน SAA แต่อย่างไรก็ตาม การเพิ่มการลงทุนนั้นจะไม่แตกต่างจาก SAA มากเกินไป เช่น จะไม่เปลี่ยนจากตราสารทุน 50% เป็น 100% เนื่องจากการเปลี่ยนแปลงดังกล่าวจะเพิ่มความเสี่ยงในการลงทุนอย่างมาก (อาจเกินกว่าระดับความเสี่ยงที่ผู้ลงทุนรับได้) และหากคาดการณ์ผิดจะเกิดผลเสียหายรุนแรงเกินกว่าที่ผู้ลงทุนจะรับได้
	4.	การปรับสัดส่วนลงทุนเข้าสู่สมดุล (Portfolio Rebalancing) เมื่อลงทุนไปได้ระยะเวลาหนึ่งผู้ลงทุนจะได้รับผลตอบแทนจากแต่ละสินทรัพย์ซึ่งแต่ละสินทรัพย์มักให้ผลตอบแทนไม่เท่ากัน ส่งผลให้สัดส่วนการลงทุนแตกต่างไปจากสัดส่วนการลงทุนที่ตั้งใจไว้ ผู้ลงทุนจึงควรทำ Portfolio Rebalancing เพื่อให้สัดส่วนของแต่ละสินทรัพย์กลับเข้าสู่สมดุล โดยทั่วไปการทำ Portfolio Rebalancing มี 2 รูปแบบ ดังนี้
		1)	การปรับตามระยะเวลา เช่น การทำ Rebalancing ทุก 6 เดือน หรือ ทุก 1 ปี
		2)	การปรับเมื่อสัดส่วนเปลี่ยนแปลงเกินกำหนด เช่น การทำ Rebalancing เมื่อตราสารทุนเปลี่ยนแปลงต่างจากที่ตั้งใจไว้เกิน 5%","[[0, 41], [73, 285], [1471, 2645]]"
2_1345156.txt,1345156.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม
2.1	กลยุทธ์การจัดสรรสินทรัพย์ลงทุน (Asset Allocation) คือ กลยุทธ์การกระจายการลงทุนไปยังกองทุนที่ลงทุนในสินทรัพย์หลากหลายประเภท เพื่อสร้างกลุ่มสินทรัพย์หรือพอร์ตการลงทุนที่เหมาะสมกับผู้ลงทุน ซึ่งมีรายละเอียดดังนี้
	5.	การปรับสัดส่วนสินทรัพย์เชิงกลยุทธ์ โดยปกติแล้วผู้ลงทุนจะไม่ปรับ SAA แต่ในบางครั้งอาจมีความจำเป็นหากมีการเปลี่ยนแปลงบางอย่างที่สร้างผลกระทบระยะยาว เช่น 
		*	ปัจจัยเกี่ยวกับผู้ลงทุนเปลี่ยนแปลง เช่น การสมรส, การมีบุตร, การสูญเสียคนในครอบครัว, การเปลี่ยนแปลงเป้าหมายและวัตถุประสงค์การลงทุน
		*	ผลตอบแทนหรือความเสี่ยงระยะยาวของสินทรัพย์เปลี่ยนแปลง เช่น การที่อัตราดอกเบี้ยเงินฝากปรับตัวลดลงอย่างมากเมื่อเทียบกับอดีตที่ให้ผลตอบแทนกว่า 10% ต่อปี","[[0, 41], [73, 285], [2646, 3088]]"
3_1345156.txt,1345156.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม

2.2	กลยุทธ์การเข้าซื้อและขาย แบ่งออกเป็น 3 กลยุทธ์ ดังนั้น
	1.	Market timing (การจับจังหวะลงทุน) เป็นการตัดสินใจซื้อ/ขาย โดยการคาดแนวโน้มของสิ่งที่จะลงทุนในอนาคต เช่น หากคาดว่ากองทุนหุ้นจะดีในอนาคตก็จะเข้าซื้อ และหากคาดว่าไม่ดีก็จะขาย จะเห็นได้ว่าผู้ลงทุนวิธีนี้มีความเชื่อมั่นในการคาดการณ์ของตนเอง และต้องการผลตอบแทนสูงสุดจะเลือกวิธีเข้าลงทุนวิธีนี้
	2.	Dollar-cost Averaging: DCA (การลงทุนสม่ำเสมอ) วิธีนี้มักใช้กับการเข้าซื้อ โดยเป็นการซื้อด้วยจำนวนเงินเท่าๆ กัน ในช่วงเวลาที่กำหนด เช่น การซื้อกองทุน 10,000 บาท ในวันที่ 25 ของทุกเดือน ด้วยวิธีการนี้เมื่อราคากองทุนแพงผู้ลงทุนก็จะได้หน่วยจำนวนน้อย และเมื่อราคากองทุนถูกก็จะได้หน่วยจำนวนมาก ทำให้ต้นทุนเฉลี่ยต่อหน่วยต่ำลง นอกจากนี้วิธี DCA ยังช่วยเพิ่มวินัยการลงทุนและส่งผลต่อจิตวิทยา เนื่องจากเมื่อราคากองทุนลดลงผู้ลงทุนจะรู้สึกว่าตนเองจะได้จำนวนหน่วยลงทุนเพิ่มขึ้น
	3.	Combined Method (ผสม) เป็นวิธีที่ผสมระหว่าง Market timing และ DCA เช่น
		*	ตั้งใจจะลงทุนปีละ 120,000 บาท โดย DCA เดือนละ 5,000 บาท ส่วนที่เหลืออีก 60,000 บาท ใช้วิธี Market timing
		*	ตั้งใจจะลงทุนเดือนละ 10,000 บาท แต่จะเป็นวันไหนของเดือนจะ Market timing อีกที","[[0, 41], [3089, 4173]]"
0_1345157.txt,1345157.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม

3.	แหล่งข้อมูลสำคัญของกองทุนรวม
3.1	รายงานการจัดอันดับกองทุน ที่จัดทำโดยบริษัทจัดอันดับกองทุน1 โดยจะจัดอันดับของอัตราผลตอบแทนและความเสี่ยงในรูปของ Percentiles

3.2	รายงานประจำปี (Annual Report) เป็นรายงานกองทุนรวมที่ให้ข้อมูล ผลการดำเนินงาน, งบการเงินของกองทุน, สินทรัพย์ทั้งหมดที่กองทุนรวมถือครอง เป็นต้น

3.3	หนังสือชี้ชวนส่วนสรุปสำคัญ (Fund Fact Sheet) เป็นเอกสารที่ให้ข้อมูลที่สำคัญกับผู้ลงทุน ซึ่งจะตอบคำถามสำคัญ ดังนี้
	คุณกำลังจะลงทุนอะไร
		*	นโยบายการลงทุน ให้ข้อมูลว่ากองทุนลงทุนอะไร
		*	กลยุทธ์การบริหารกองทุน ให้ข้อมูลว่าลงทุนแบบ Active หรือ Passive","[[0, 603]]"
1_1345157.txt,1345157.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม
3.3	หนังสือชี้ชวนส่วนสรุปสำคัญ (Fund Fact Sheet) เป็นเอกสารที่ให้ข้อมูลที่สำคัญกับผู้ลงทุน ซึ่งจะตอบคำถามสำคัญ ดังนี้
	กองทุนรวมนี้เหมาะกับใคร
		*	กองทุนรวมนี้เหมาะกับใคร
		*	กองทุนรวมนี้ไม่เหมาะกับใคร","[[0, 41], [350, 467], [604, 687]]"
2_1345157.txt,1345157.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม
3.3	หนังสือชี้ชวนส่วนสรุปสำคัญ (Fund Fact Sheet) เป็นเอกสารที่ให้ข้อมูลที่สำคัญกับผู้ลงทุน ซึ่งจะตอบคำถามสำคัญ ดังนี้
	คุณต้องระวังอะไรเป็นพิเศษ
		*	คำเตือนสำคัญ
		*	ระดับความเสี่ยงกองทุน ระดับ 1 ถึง 8+
		*	ปัจจัยเสี่ยงที่สำคัญ ความเสี่ยงที่เกี่ยวข้องกับกองทุนรวมนี้ เช่น Market Risk, Credit Risk, Liquidity Risk","[[0, 41], [350, 467], [688, 882]]"
3_1345157.txt,1345157.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม
3.3	หนังสือชี้ชวนส่วนสรุปสำคัญ (Fund Fact Sheet) เป็นเอกสารที่ให้ข้อมูลที่สำคัญกับผู้ลงทุน ซึ่งจะตอบคำถามสำคัญ ดังนี้
	สัดส่วนของสินทรัพย์ที่ลงทุน
		*	สัดส่วนของประเภทของสินทรัพย์ที่ลงทุน
		*	สัดส่วนตามอันดับความน่าเชื่อถือ (Credit Rating) กรณีกองทุนที่ลงทุนในตราสารหนี้
		*	สัดส่วนตามสินทรัพย์ที่ลงทุนสูงสุด 5 อันดับ","[[0, 41], [350, 467], [883, 1082]]"
4_1345157.txt,1345157.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม
3.3	หนังสือชี้ชวนส่วนสรุปสำคัญ (Fund Fact Sheet) เป็นเอกสารที่ให้ข้อมูลที่สำคัญกับผู้ลงทุน ซึ่งจะตอบคำถามสำคัญ ดังนี้
	ค่าธรรมเนียม
		*	ค่าใช้จ่ายที่เก็บจากผู้ลงทุน
		*	ค่าใช้จ่ายที่เก็บจากกองทุน","[[0, 41], [350, 467], [1083, 1160]]"
5_1345157.txt,1345157.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม
3.3	หนังสือชี้ชวนส่วนสรุปสำคัญ (Fund Fact Sheet) เป็นเอกสารที่ให้ข้อมูลที่สำคัญกับผู้ลงทุน ซึ่งจะตอบคำถามสำคัญ ดังนี้
	ผลการดำเนินงาน
		*	อัตราผลตอบแทนของกองทุนและของเกณฑ์มาตรฐานตามปีปฏิทิน เช่น ผลตอบแทนปี 2018, ผลตอบแทนปี 2017, ผลตอบแทนปี 2016
		*	อัตราผลตอบแทนและความผันผวน (Standard Deviation) ของกองทุนและเกณฑ์มาตรฐานแบบปักหมุด เช่น ผลตอบแทนย้อนหลัง 3 เดือน, 6 เดือน, 1 ปี, 3 ปี, 5 ปี
		*	ตารางแสดงผลตอบแทนเทียบกับกองทุนประเภทเดียวกัน (Peer Group) ในรูปของ Percentile
		*	ผลขาดทุนสูงสุดในช่วง 5 ปี ย้อนหลัง (Maximum Drawdown)
		*	Tracking error (กรณีลงทุนแบบ Passive)
		*	อัตราผลตอบแทนของกองทุนหลักและของเกณฑ์มาตรฐาน (กรณีกองทุนประเภท Feeder Fund)","[[0, 41], [350, 467], [1161, 1694]]"
6_1345157.txt,1345157.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม
3.3	หนังสือชี้ชวนส่วนสรุปสำคัญ (Fund Fact Sheet) เป็นเอกสารที่ให้ข้อมูลที่สำคัญกับผู้ลงทุน ซึ่งจะตอบคำถามสำคัญ ดังนี้
	ข้อมูลอื่นๆ
		*	เช่น วันที่จดทะเบียน, ชื่อผู้ดูแลผลประโยชน์, การซื้อขายหน่วยลงทุน, อัตราหมุนเวียนการลงทุนของกองทุน (Portfolio Turnover Ratio) (Portfolio Turnover Ratio บอกปริมาณการซื้อขายสินทรัพย์ของผู้จัดการกองทุน คำนวณโดยใช้มูลค่าการซื้อหรือการขาย (เลือกใช้มูลค่าที่ต่ำกว่า) หาร ด้วยมูลค่าสินทรัพย์สุทธิ), ชื่อผู้จัดการกองทุน","[[0, 41], [350, 467], [1695, 2022]]"
0_1345158.txt,1345158.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม

1.	ลักษณะของกองทุนรวม
1.1	ความหมายของกองทุนรวม
	กองทุนรวม คือ เครื่องมือการลงทุนทางอ้อมของผู้ลงทุน ที่มีหน้าที่นำเงินลงทุนจากผู้ลงทุนหลายๆ คน ไปลงทุนในสินทรัพย์ประเภทต่างๆ ตามที่กำหนดในนโยบายการลงทุน เช่น หุ้น, ตราสารหนี้, อสังหาริมทรัพย์, ทองคำ เป็นต้น โดยมี “ผู้จัดการกองทุน (Fund Manager)” ซึ่งเป็นผู้เชี่ยวชาญในการลงทุนที่ผ่านการอบรมและการทดสอบทางการเงิน เป็นผู้บริหารจัดการกองทุน","[[0, 420]]"
1_1345158.txt,1345158.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม

1.2	โครงสร้างของการบริหารกองทุนรวมในไทย
	1.	บริษัทที่ทำธุรกิจขายกองทุนรวม คือ บริษัทหลักทรัพย์จัดการกองทุน (บลจ.) โดย บลจ. ต้องได้รับใบอนุญาตการประกอบกิจการจากกระทรวงการคลัง
	2.	ขั้นตอนการจัดตั้งและการเสนอขายกองทุนรวม
		1)	การจัดทำโครงการกองทุนรวม บลจ. ต้องแต่งตั้งผู้ดูแลผลประโยชน์ของกองทุนรวม และจัดทำหนังสือชี้ชวนเพื่อให้ข้อมูลกับผู้ลงทุน ซึ่งประกอบด้วยเอกสารดังนี้
			*	หนังสือชี้ชวนส่วนข้อมูลโครงการ คือ เอกสารที่มีข้อมูลที่เกี่ยวข้องกับกองทุนรวม เช่น ชื่อกองทุน, ชื่อ บลจ. ที่เสนอขายกองทุน, ประเภทกองทุน, นโยบายการลงทุน, นโยบายการจ่ายเงินปันผล, การขายและการรับซื้อคืน, ค่าธรรมเนียมการบริหารจัดการ, ผู้ดูแลผลประโยชน์ของกองทุนรวม
			*	หนังสือชี้ชวนส่วนสรุปข้อมูลสำคัญ (Fund Fact Sheet) เป็นเอกสารที่ให้ข้อมูลที่สำคัญกับผู้ลงทุน ซึ่งเอกสารนี้จะทำให้ผู้ลงทุนทราบว่า
				-	คุณกำลังจะลงทุนอะไร
				-	กองทุนรวมนี้เหมาะกับใคร
				-	คุณต้องระวังอะไรเป็นพิเศษ
				-	สัดส่วนของสินทรัพย์ที่ลงทุน
				-	ค่าธรรมเนียมกองทุน
				-	ผลการดำเนินงานในอดีตของกองทุน","[[0, 34], [421, 1372]]"
2_1345158.txt,1345158.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม
1.2	โครงสร้างของการบริหารกองทุนรวมในไทย
	2.	ขั้นตอนการจัดตั้งและการเสนอขายกองทุนรวม
		2)	ขออนุมัติจัดตั้งกองทุนจาก ก.ล.ต. ยื่นข้อมูลโครงการกองทุนรวมเพื่อขออนุมัติจาก ก.ล.ต.
		3)	เสนอขายกองทุนครั้งแรก (Initial Public Offering: IPO) มีรายละเอียดดังนี้
			*	ต้องแจกจ่ายหนังสือชี้ชวนเพื่อเป็นข้อมูลประกอบการตัดสินใจให้ผู้ลงทุน
			*	ปกติราคาเสนอขายครั้งแรก คือ 10 บาท
			*	ระยะเวลาเสนอขายครั้งแรกต้องไม่น้อยกว่า 2 วัน","[[0, 34], [422, 461], [596, 639], [1373, 1701]]"
3_1345158.txt,1345158.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม
1.2	โครงสร้างของการบริหารกองทุนรวมในไทย
	2.	ขั้นตอนการจัดตั้งและการเสนอขายกองทุนรวม
		4)	จดทะเบียนกองทุน กับ ก.ล.ต. ซึ่งกองทุนรวมที่จดทะเบียนแล้วจะมีฐานะเป็น นิติบุคคล ที่มีวัตถุประสงค์ในการนำเงินไปลงทุนตามนโยบายการลงทุนที่กำหนดในหนังสือชี้ชวน ทั้งนี้กองทุนรวมที่เสนอขายกับผู้ลงทุนทั่วไปที่สามารถจดทะเบียนได้ต้องมีคุณสมบัติ ดังนี้
			*	มีผู้ลงทุน ≥35 คน
			*	ผู้ลงทุนสูงสุดต้องลงทุนไม่เกิน 1 ใน 3 ของมูลค่ากองทุน","[[0, 34], [422, 461], [596, 639], [1702, 2030]]"
4_1345158.txt,1345158.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม
1.2	โครงสร้างของการบริหารกองทุนรวมในไทย
	2.	ขั้นตอนการจัดตั้งและการเสนอขายกองทุนรวม
		5)	การบริหารและการเสนอขายหลัง IPO
			*	ต้องลงทุนตามนโยบายการลงทุน ที่กำหนดไว้ในโครงการหรือหนังสือชี้ชวนเท่านั้น
			*	ไม่สามารถกู้ยืมได้ (มีหนี้จากค่าใช้จ่ายค้างจ่ายได้ แต่ไม่สามารถกู้ยืมได้)
			*	ต้องคำนวณมูลค่าของสินทรัพย์ที่ลงทุนตามมูลค่าตลาด หรือมูลค่ายุติธรรมในกรณีไม่สามารถหามูลค่าตลาดได้
			*	ต้องประกาศมูลค่าของสินทรัพย์สุทธิของกองทุน (NAV) และมูลค่าสินทรัพย์สุทธิต่อหน่วย (NAV per unit) โดประกาศเป็นรายวันสำหรับกองทุนเปิด และรายเดือนสำหรับกองทุนปิด","[[0, 34], [422, 461], [596, 639], [2031, 2489]]"
5_1345158.txt,1345158.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม

1.3	ความหมายและการคำนวณ NAV และ NAV per unit
	1.	สินทรัพย์สุทธิของกองทุนรวม (Net Asset Value : NAV) แสดงถึงขนาดของสินทรัพย์สุทธิของกองทุนรวมที่ผู้บริหารกองทุนบริหารจัดการอยู่ ซึ่งมีสูตรการคำนวณดังนี้
		NAV = มูลค่าตลาดของสินทรัพย์ทั้งหมด - หนี้สินทั้งหมด
		โดยที่มูลค่าตลาดของสินทรัพย์ทั้งหมด = มูลค่าตลาดของสินทรัพย์ที่ลงทุน + รายได้ค้างรับ + เงินสด","[[0, 34], [2490, 2841]]"
6_1345158.txt,1345158.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม
1.3	ความหมายและการคำนวณ NAV และ NAV per unit
	2.	สินทรัพย์สุทธิต่อหน่วย (NAV per unit) เปรียบเสมือนราคาของกองทุน ซึ่งมีสูตรการคำนวณดังนี้
		NAV per unit = NAV / จำนวนหน่วยของกองทุน","[[0, 34], [2491, 2535], [2842, 2977]]"
7_1345158.txt,1345158.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม

1.4	ความสำคัญและประโยชน์ของกองทุนรวม เนื่องจากกองทุนรวมเป็นเครื่องมือที่ช่วยรวบรวมเงินจากผู้ลงทุน ไปลงทุนในสินทรัพย์ต่างๆ ซึ่งสร้างความสำคัญและประโยชน์ต่อด้านต่างๆ ดังนี้
	ระบบเศรษฐกิจ
		*	นำเงินลงทุนกระจายสู่ผู้ที่ต้องการเงินทุน
		*	เกิดการขยายกิจการ การจ้างงาน การจับจ่ายใช้สอย
		*	ส่งผลบวกต่อการเติบโต GDP และเศรษฐกิจ","[[0, 34], [2978, 3299]]"
8_1345158.txt,1345158.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม
1.4	ความสำคัญและประโยชน์ของกองทุนรวม เนื่องจากกองทุนรวมเป็นเครื่องมือที่ช่วยรวบรวมเงินจากผู้ลงทุน ไปลงทุนในสินทรัพย์ต่างๆ ซึ่งสร้างความสำคัญและประโยชน์ต่อด้านต่างๆ ดังนี้
	ตลาดการเงิน
		*	เพิ่มเครื่องมือการลงทุน
		*	ขยายกลุ่มผู้ลงทุนใหม่ๆ
		*	เกิดการขยายตัวของตลาดการเงิน","[[0, 34], [2979, 3149], [3300, 3400]]"
9_1345158.txt,1345158.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม
1.4	ความสำคัญและประโยชน์ของกองทุนรวม เนื่องจากกองทุนรวมเป็นเครื่องมือที่ช่วยรวบรวมเงินจากผู้ลงทุน ไปลงทุนในสินทรัพย์ต่างๆ ซึ่งสร้างความสำคัญและประโยชน์ต่อด้านต่างๆ ดังนี้
	ผู้ลงทุน
		*	ช่วยลดเวลาการติดตามการลงทุน เนื่องจากมีผู้เชี่ยวชาญช่วยดูแล
		*	เงินลงทุนน้อย (ส่วนใหญ่ใช้เงินเริ่มต้นลงทุนเพียง 500 – 1000 บาท) แต่กระจายการลงทุนได้ เนื่องจากกองทุนมักนำเงินไปลงทุนในหลักทรัพย์หลากหลาย ทำให้มีการกระจายการลงทุนที่ดี","[[0, 34], [2979, 3149], [3401, 3646]]"
10_1345158.txt,1345158.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม

1.5	ข้อดีและข้อเสียของกองทุนรวม
	1.	ข้อดี
		1)	มีผู้จัดการกองทุนช่วยบริหารจัดการ โดยผู้จัดการกองทุนต้องผ่านคุณสมบัติและการทดสอบทางการลงทุน รวมทั้งได้รับอนุญาตจาก ก.ล.ต.
		2)	ใช้เงินลงทุนน้อย ปัจจุบันเงินลงทุนขั้นต่ำอยู่ที่ประมาณ 500 - 1,000 บาท
		3)	มักมีการกระจายการลงทุนที่ดี ผู้จัดการกองทุนก็จะแบ่งเงินเป็นส่วนๆ ไปลงทุนในหลักทรัพย์ที่กำหนดในหนังสือชี้ชวน ซึ่งโดยปกติจะลงทุนในหลักทรัพย์มากกว่า 20 – 30 หลักทรัพย์
		4)	มีโนบายการลงทุนหลากหลาย เช่น ลงทุนในหุ้น ตราสารหนี้ ลงทุนผสม ลงทุนในต่างประเทศ เป็นต้น
		5)	ช่วยประหยัดเวลาและค่าใช้จ่ายในการซื้อขายหลักทรัพย์ เนื่องจากมีผู้จัดการกองทุนช่วยในการบริหาร รวมถึงการต่อรองค่าใช้จ่ายในการซื้อขายหลักทรัพย์
		6)	มีสภาพคล่องที่ดี ผู้ลงทุนสามารถซื้อ/ขายคืนกองทุนได้กับบริษัทจัดการลงทุน และตัวแทนขายของบริษัทจัดการลงทุน
		7)	ได้ผลประโยชน์ทางภาษี เช่น การลงทุนในกองทุน LTF, RMF (LTF และ RMF เป็นกองทุนรวมประเภทหนึ่ง ที่ให้สิทธิลดหย่อนภาษีกับผู้ลงทุน)
		8)	กองทุนรวมเป็นผู้ลงทุนสถาบัน มีอำนาจต่อรองและมีโอกาสการลงทุนในหลักทรัพย์ที่ขายให้กับเฉพาะผู้ลงทุนสถาบัน เช่น การได้สิทธิซื้อหุ้น IPO (หุ้น IPO (Initial Public Offering) คือ หุ้นที่เสนอขายให้กับประชาชนครั้งแรก), การได้สิทธิซื้อพันธบัตรที่ขายให้เฉพาะผู้ลงทุนสถาบัน
		9)	มีกลไกปกป้องผู้ลงทุน มี ก.ล.ต. ทำหน้าที่กำกับดูแล และออกกฎระเบียนต่างๆ","[[0, 34], [3647, 4883]]"
